time,PHOT,WTON,HROR,ES_Hydro reservoir,ES_Pumped storage fleet,ES_Waste fleet,ES_Biomass fleet,ES_OCGT fleet Standard,ES_CCGT fleet cogen
2016-01-11 15:00:00,0.368014131742659,0.33767,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 16:00:00,0.21345619801776,0.24539,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 17:00:00,0,0.21166,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 18:00:00,0,0.18285,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 19:00:00,0,0.18103,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 20:00:00,0,0.18239,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 21:00:00,0,0.19532,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 22:00:00,0,0.19772,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-11 23:00:00,0,0.18721,0.0994903297187139,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 00:00:00,0,0.18317,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 01:00:00,0,0.18351,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 02:00:00,0,0.1912,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 03:00:00,0,0.23355,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 04:00:00,0,0.2872,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 05:00:00,0,0.34138,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 06:00:00,0,0.38103,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 07:00:00,0,0.39887,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 08:00:00,0.140981254197961,0.39997,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 09:00:00,0.373749749392974,0.3294,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 10:00:00,0.531769169383182,0.31306,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 11:00:00,0.616852487135506,0.33365,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 12:00:00,0.649614205062241,0.34996,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 13:00:00,0.634444826466731,0.32901,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 14:00:00,0.563464837049743,0.28907,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 15:00:00,0.430019520026859,0.24445,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 16:00:00,0.211945636978356,0.24519,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 17:00:00,0,0.285,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 18:00:00,0,0.32194,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 19:00:00,0,0.34746,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 20:00:00,0,0.37924,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 21:00:00,0,0.40084,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 22:00:00,0,0.39644,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-12 23:00:00,0,0.40643,0.218222337363672,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 00:00:00,0,0.40862,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 01:00:00,0,0.41839,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 02:00:00,0,0.43944,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 03:00:00,0,0.4594,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 04:00:00,0,0.4696,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 05:00:00,0,0.47715,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 06:00:00,0,0.47687,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 07:00:00,0,0.47336,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 08:00:00,0.130781129970851,0.44141,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 09:00:00,0.302796799916201,0.38573,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 10:00:00,0.434435634496349,0.36079,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 11:00:00,0.493943387269413,0.3916,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 12:00:00,0.529431217838765,0.41709,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 13:00:00,0.521012006861063,0.41459,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 14:00:00,0.467409948542024,0.39154,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 15:00:00,0.342093692007929,0.35576,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 16:00:00,0.185910737076569,0.3583,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 17:00:00,0,0.3737,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 18:00:00,0,0.36941,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 19:00:00,0,0.34329,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 20:00:00,0,0.31037,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 21:00:00,0,0.29039,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 22:00:00,0,0.27027,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-13 23:00:00,0,0.25201,0.246416772529658,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 00:00:00,0,0.25018,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 01:00:00,0,0.24909,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 02:00:00,0,0.24782,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 03:00:00,0,0.22946,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 04:00:00,0,0.20902,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 05:00:00,0,0.18098,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 06:00:00,0,0.15719,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 07:00:00,0,0.14084,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 08:00:00,0.136237662995108,0.11371,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 09:00:00,0.319720255730547,0.08186,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 10:00:00,0.461835334476844,0.08342,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 11:00:00,0.539308431805141,0.1141,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 12:00:00,0.562178387650086,0.14822,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 13:00:00,0.550600343053173,0.17722,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 14:00:00,0.480855912116216,0.2076,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 15:00:00,0.351067980221263,0.21591,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 16:00:00,0.187114819379918,0.22715,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 17:00:00,0,0.27493,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 18:00:00,0,0.32849,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 19:00:00,0,0.38016,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 20:00:00,0,0.42472,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 21:00:00,0,0.48017,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 22:00:00,0,0.52311,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-14 23:00:00,0,0.54642,0.269210676200272,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 00:00:00,0,0.5676,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 01:00:00,0,0.58497,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 02:00:00,0,0.6115,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 03:00:00,0,0.65709,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 04:00:00,0,0.68926,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 05:00:00,0,0.70953,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 06:00:00,0,0.72833,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 07:00:00,0,0.74482,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 08:00:00,0.119470355973358,0.72773,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 09:00:00,0.24608425311358,0.67264,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 10:00:00,0.310576632025023,0.67684,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 11:00:00,0.371281981986951,0.69086,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 12:00:00,0.391985158337646,0.70061,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 13:00:00,0.359055880769077,0.70944,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 14:00:00,0.304159188593151,0.69621,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 15:00:00,0.231245512385815,0.65994,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 16:00:00,0.118317454288239,0.62518,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 17:00:00,0,0.6309,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 18:00:00,0,0.65477,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 19:00:00,0,0.67627,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 20:00:00,0,0.69004,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 21:00:00,0,0.69438,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 22:00:00,0,0.68759,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-15 23:00:00,0,0.67634,0.23281076061583,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 00:00:00,0,0.65165,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 01:00:00,0,0.60035,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 02:00:00,0,0.52762,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 03:00:00,0,0.49428,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 04:00:00,0,0.49108,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 05:00:00,0,0.46943,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 06:00:00,0,0.43386,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 07:00:00,0,0.39401,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 08:00:00,0.107628825667212,0.36917,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 09:00:00,0.228344768439108,0.39474,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 10:00:00,0.300171526586621,0.5069,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 11:00:00,0.357575272404821,0.62189,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 12:00:00,0.394554688064773,0.7049,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 13:00:00,0.379073756432247,0.74689,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 14:00:00,0.332332761578045,0.75503,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 15:00:00,0.28101676966991,0.72084,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 16:00:00,0.167969086884445,0.66711,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 17:00:00,0,0.65881,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 18:00:00,0,0.65795,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 19:00:00,0,0.62491,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 20:00:00,0,0.59332,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 21:00:00,0,0.5419,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 22:00:00,0,0.5035,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-16 23:00:00,0,0.47922,0.280809151900989,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 00:00:00,0,0.4555,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 01:00:00,0,0.42188,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 02:00:00,0,0.39122,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 03:00:00,0,0.36294,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 04:00:00,0,0.33411,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 05:00:00,0,0.31015,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 06:00:00,0,0.27898,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 07:00:00,0,0.25546,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 08:00:00,0.146461897060119,0.20592,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 09:00:00,0.332034047194791,0.17796,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 10:00:00,0.487778730703259,0.19128,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 11:00:00,0.572898799313894,0.19262,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 12:00:00,0.597984562607204,0.18323,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 13:00:00,0.577159211765506,0.17297,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 14:00:00,0.501286449399657,0.16723,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 15:00:00,0.383351579864654,0.17495,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 16:00:00,0.215265866209262,0.18845,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 17:00:00,0.0158341585471521,0.21371,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 18:00:00,0,0.24434,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 19:00:00,0,0.27461,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 20:00:00,0,0.30633,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 21:00:00,0,0.32795,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 22:00:00,0,0.35527,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-17 23:00:00,0,0.3918,0.303204489260999,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 00:00:00,0,0.43014,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 01:00:00,0,0.4642,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 02:00:00,0,0.47451,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 03:00:00,0,0.45633,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 04:00:00,0,0.42055,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 05:00:00,0,0.39801,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 06:00:00,0,0.3753,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 07:00:00,0,0.35992,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 08:00:00,0.117938921879884,0.33722,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 09:00:00,0.230281303602058,0.29806,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 10:00:00,0.275323364131797,0.31764,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 11:00:00,0.291663007088388,0.34638,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 12:00:00,0.283876500857633,0.36902,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 13:00:00,0.249504072013276,0.3732,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 14:00:00,0.205188679245283,0.36756,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 15:00:00,0.150943396226415,0.34247,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 16:00:00,0.102010942715951,0.32252,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 17:00:00,0,0.30357,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 18:00:00,0,0.28312,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 19:00:00,0,0.27145,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 20:00:00,0,0.28827,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 21:00:00,0,0.31856,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 22:00:00,0,0.37191,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-18 23:00:00,0,0.41367,0.323289654498827,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 00:00:00,0,0.45405,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 01:00:00,0,0.48287,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 02:00:00,0,0.51935,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 03:00:00,0,0.56159,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 04:00:00,0,0.63963,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 05:00:00,0,0.71366,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 06:00:00,0,0.7844,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 07:00:00,0,0.84275,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 08:00:00,0.105703259005146,0.84819,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 09:00:00,0.215909090909091,0.80424,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 10:00:00,0.290094339622642,0.77303,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 11:00:00,0.344970527313105,0.74538,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 12:00:00,0.368213866570371,0.70096,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 13:00:00,0.357632933104631,0.64746,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 14:00:00,0.3149171400741,0.57518,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 15:00:00,0.26951114922813,0.4592,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 16:00:00,0.176366485002575,0.36374,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 17:00:00,0.0177958833619211,0.36737,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 18:00:00,0,0.37763,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 19:00:00,0,0.35308,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 20:00:00,0,0.30525,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 21:00:00,0,0.26894,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 22:00:00,0,0.2431,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-19 23:00:00,0,0.21169,0.411501509929237,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 00:00:00,0,0.18333,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 01:00:00,0,0.16606,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 02:00:00,0,0.17539,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 03:00:00,0,0.17913,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 04:00:00,0,0.18448,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 05:00:00,0,0.18097,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 06:00:00,0,0.16751,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 07:00:00,0,0.15006,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 08:00:00,0.111754601991242,0.1173,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 09:00:00,0.22491423670669,0.09502,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 10:00:00,0.284519725557461,0.09588,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 11:00:00,0.325471698113208,0.09872,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 12:00:00,0.352094484283618,0.1079,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 13:00:00,0.328918182636274,0.10877,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 14:00:00,0.287904959775807,0.11035,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 15:00:00,0.241423670668954,0.11073,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 16:00:00,0.145583190394511,0.10759,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 17:00:00,0.0167238421955403,0.1271,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 18:00:00,0,0.14828,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 19:00:00,0,0.16917,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 20:00:00,0,0.17288,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 21:00:00,0,0.18627,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 22:00:00,0,0.21014,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-20 23:00:00,0,0.22649,0.493750555671346,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 00:00:00,0,0.24641,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 01:00:00,0,0.26047,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 02:00:00,0,0.27808,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 03:00:00,0,0.27986,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 04:00:00,0,0.29248,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 05:00:00,0,0.31059,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 06:00:00,0,0.32132,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 07:00:00,0.0148027444253859,0.3405,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 08:00:00,0.1364490605685,0.34868,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 09:00:00,0.267291853324065,0.35971,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 10:00:00,0.319774052705442,0.42023,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 11:00:00,0.371861091041458,0.52552,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 12:00:00,0.357609980787231,0.6576,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 13:00:00,0.325295756044335,0.71942,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 14:00:00,0.286547112552809,0.71738,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 15:00:00,0.224155936646912,0.68287,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 16:00:00,0.138866489445306,0.64951,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 17:00:00,0.0188829592519767,0.63606,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 18:00:00,0,0.63068,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 19:00:00,0,0.63014,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 20:00:00,0,0.62212,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 21:00:00,0,0.62982,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 22:00:00,0,0.65021,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-21 23:00:00,0,0.67545,0.390937532950034,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 00:00:00,0,0.69471,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 01:00:00,0,0.71036,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 02:00:00,0,0.71503,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 03:00:00,0,0.72405,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 04:00:00,0,0.72067,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 05:00:00,0,0.70114,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 06:00:00,0,0.67649,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 07:00:00,0.0152229845626072,0.64871,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 08:00:00,0.13080625928193,0.59727,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 09:00:00,0.264580384049775,0.56033,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
2016-01-22 10:00:00,0.334476843910806,0.57033,0.358053431570693,0.86,1,0.3508,0.18,0.96,0.92
